VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge
2,"5/1/2023, 9:41:22 AM","5/1/2023, 9:52:42 AM",N,1,97,17,1,2,12.8,0,0.5,0,0,-,1,14.3,1,1,0
2,"5/1/2023, 10:03:43 AM","5/1/2023, 10:42:23 AM",N,1,260,132,2,14.44,60.4,0,0.5,0,0,-,1,61.9,2,1,0
1,"5/1/2023, 9:43:51 AM","5/1/2023, 10:00:40 AM",N,1,196,134,1,2.8,17.7,0,1.5,0,0,-,1,19.2,2,1,0
2,"5/1/2023, 9:37:53 AM","5/1/2023, 9:52:01 AM",N,1,166,74,1,2.23,14.2,0,0.5,1,0,-,1,16.7,1,1,0
2,"5/1/2023, 9:20:08 AM","5/1/2023, 9:26:59 AM",N,1,33,40,1,0.99,7.9,0,0.5,0,0,-,1,9.4,2,1,0
2,"5/1/2023, 9:12:55 AM","5/1/2023, 9:20:44 AM",N,1,74,238,1,1.79,10,0,0.5,0,0,-,1,11.5,2,1,0
2,"5/1/2023, 9:46:02 AM","5/1/2023, 9:53:26 AM",N,1,75,75,1,0.97,8.6,0,0.5,2.02,0,-,1,12.12,1,1,0
2,"5/1/2023, 9:55:07 AM","5/1/2023, 10:23:06 AM",N,1,43,107,1,5.22,29.6,0,0.5,3.38,0,-,1,37.23,1,1,2.75
2,"5/1/2023, 9:20:41 AM","5/1/2023, 9:29:35 AM",N,1,95,28,5,1.89,12.1,0,0.5,0,0,-,1,13.6,2,1,0
2,"5/1/2023, 9:01:18 AM","5/1/2023, 9:24:27 AM",N,1,97,61,1,3.48,21.9,0,0.5,4.68,0,-,1,28.08,1,1,0
2,"5/1/2023, 9:11:39 AM","5/1/2023, 9:23:01 AM",N,1,74,166,1,1.36,12.1,0,0.5,3.4,0,-,1,17,1,1,0
2,"5/1/2023, 9:50:29 AM","5/1/2023, 10:13:00 AM",N,1,95,132,2,7.32,33.1,0,0.5,6.92,0,-,1,41.52,1,1,0
2,"5/1/2023, 9:10:12 AM","5/1/2023, 9:24:36 AM",N,1,130,205,1,2.68,15.6,0,0.5,3.42,0,-,1,20.52,1,1,0
2,"5/1/2023, 9:02:18 AM","5/1/2023, 9:13:08 AM",N,1,75,263,1,1.22,10.7,0,0.5,0,0,-,0.3,14.25,2,1,2.75
2,"5/1/2023, 9:22:07 AM","5/1/2023, 9:41:12 AM",N,1,24,243,1,5.75,26.8,0,0.5,5.5,0,-,1,33.8,1,1,0
2,"5/1/2023, 9:48:04 AM","5/1/2023, 10:00:24 AM",N,1,166,143,3,2.07,14.2,0,0.5,3.55,0,-,0.3,21.3,1,1,2.75
1,"5/1/2023, 9:34:29 AM","5/1/2023, 9:44:42 AM",N,1,74,236,1,2,10.7,2.75,1.5,2.95,0,-,1,17.9,1,1,2.75
1,"5/1/2023, 9:52:02 AM","5/1/2023, 10:07:42 AM",N,1,75,262,1,2.4,12.8,2.75,1.5,3.4,0,-,1,20.45,1,1,2.75
2,"5/1/2023, 9:15:19 AM","5/1/2023, 10:08:46 AM",N,1,75,217,1,10.16,53.4,0,0.5,0,0,-,1,57.65,2,1,2.75
2,"5/1/2023, 9:01:31 AM","5/1/2023, 9:10:08 AM",N,1,97,49,2,1.21,9.3,0,0.5,2.7,0,-,1,13.5,1,1,0
2,"5/1/2023, 9:27:06 AM","5/1/2023, 9:44:03 AM",N,1,97,61,2,2.15,16.3,0,0.5,2,0,-,1,19.8,1,1,0
2,"5/1/2023, 9:48:56 AM","5/1/2023, 9:58:07 AM",N,1,61,61,2,1.41,10.7,0,0.5,0,0,-,1,12.2,2,1,0
2,"5/1/2023, 9:07:23 AM","5/1/2023, 9:18:42 AM",N,1,41,74,1,0.79,10.7,0,0.5,2.44,0,-,1,14.64,1,1,0
2,"5/1/2023, 9:36:26 AM","5/1/2023, 9:42:25 AM",N,1,41,24,1,0.96,7.9,0,0.5,0,0,-,1,9.4,2,1,0
1,"5/1/2023, 9:10:58 AM","5/1/2023, 9:24:56 AM",N,1,97,217,2,2.3,16.3,0,1.5,1,0,-,1,18.8,1,1,0
1,"5/1/2023, 9:48:55 AM","5/1/2023, 10:16:55 AM",N,1,65,14,1,7.6,37.3,0,1.5,3,0,-,1,41.8,1,1,0
2,"5/1/2023, 9:17:15 AM","5/1/2023, 9:28:06 AM",N,1,244,247,2,1.89,13.5,0,0.5,5,0,-,1,20,1,1,0
2,"5/1/2023, 9:50:50 AM","5/1/2023, 10:05:45 AM",N,1,82,138,1,3.66,19.1,5,0.5,5.12,0,-,1,30.72,1,1,0
2,"5/1/2023, 9:05:16 AM","5/1/2023, 9:11:48 AM",N,1,74,74,6,1,7.9,0,0.5,2.35,0,-,1,11.75,1,1,0
2,"5/1/2023, 9:28:11 AM","5/1/2023, 9:33:41 AM",N,1,74,75,6,1.44,8.6,0,0.5,2.02,0,-,1,12.12,1,1,0
2,"5/1/2023, 9:58:46 AM","5/1/2023, 10:20:11 AM",N,1,130,98,1,6.6,31.7,0,0.5,6.64,0,-,1,39.84,1,1,0
2,"5/1/2023, 9:42:25 AM","5/1/2023, 9:57:24 AM",N,1,168,69,1,1.78,14.2,0,0.5,0,0,-,1,15.7,2,1,0
2,"5/1/2023, 9:16:37 AM","5/1/2023, 9:38:56 AM",N,1,43,161,1,2.64,20.5,0,0.5,4.95,0,-,1,29.7,1,1,2.75
1,"5/1/2023, 9:23:14 AM","5/1/2023, 9:30:45 AM",N,1,75,236,1,1.2,7.9,2.75,1.5,0,0,-,1,12.15,2,1,2.75
1,"5/1/2023, 9:48:20 AM","5/1/2023, 9:56:26 AM",N,1,75,236,1,0.9,7.9,2.75,1.5,0,0,-,1,12.15,2,1,2.75
2,"5/1/2023, 9:59:20 AM","5/1/2023, 10:20:30 AM",N,5,134,19,1,6.55,28,0,0,1,0,-,1,30,1,2,0
2,"5/1/2023, 9:15:18 AM","5/1/2023, 9:26:17 AM",N,1,166,42,1,1.78,12.1,0,0.5,0,0,-,1,13.6,2,1,0
2,"5/1/2023, 8:57:12 AM","5/1/2023, 9:30:39 AM",N,1,75,186,1,3.69,28.2,0,0.5,3.24,0,-,1,35.69,1,1,2.75
1,"5/1/2023, 9:05:23 AM","5/1/2023, 9:18:26 AM",Y,1,42,244,1,0,18.5,0,1.5,0,0,-,1,20,1,1,0
2,"5/1/2023, 9:46:48 AM","5/1/2023, 10:05:46 AM",N,1,196,129,1,2.31,17.7,0,0.5,1,0,-,1,20.2,1,1,0
2,"5/1/2023, 9:25:40 AM","5/1/2023, 10:17:00 AM",N,1,66,132,1,17.86,73.7,0,0.5,10.1,0,-,1,85.3,1,1,0
2,"5/1/2023, 9:35:40 AM","5/1/2023, 9:49:04 AM",N,1,74,238,1,2.48,14.9,0,0.5,3.83,0,-,1,22.98,1,1,2.75
2,"5/1/2023, 9:24:17 AM","5/1/2023, 9:39:12 AM",N,1,95,138,1,5.29,24,5,0.5,9.15,0,-,1,39.65,1,1,0
2,"5/1/2023, 9:06:33 AM","5/1/2023, 9:20:55 AM",N,1,75,140,6,1.92,14.9,0,0.5,0,0,-,1,19.15,2,1,2.75
2,"5/1/2023, 9:36:26 AM","5/1/2023, 9:55:32 AM",N,1,75,162,6,2.65,19.1,0,0.5,4.67,0,-,1,28.02,1,1,2.75
2,"5/1/2023, 9:14:40 AM","5/1/2023, 9:40:54 AM",N,1,95,226,1,5.31,28.9,0,0.5,9.12,0,-,1,39.52,1,1,0
2,"5/1/2023, 9:05:52 AM","5/1/2023, 9:17:26 AM",N,1,196,82,1,0.64,10.7,0,0.5,0,0,-,1,12.2,2,1,0
2,"5/1/2023, 9:45:55 AM","5/1/2023, 9:57:46 AM",N,1,82,82,1,1.26,12.1,0,0.5,0,0,-,1,13.6,2,1,0
2,"5/1/2023, 9:05:20 AM","5/1/2023, 9:15:28 AM",N,1,66,261,1,2.41,13.5,0,0.5,0,0,-,1,17.75,2,1,2.75
2,"5/1/2023, 9:16:01 AM","5/1/2023, 9:41:48 AM",N,1,75,170,1,3.56,24,0,0.5,5.65,0,-,1,33.9,1,1,2.75
2,"5/1/2023, 9:46:06 AM","5/1/2023, 10:10:51 AM",N,1,75,161,1,3.09,22.6,0,0.5,5.37,0,-,1,32.22,1,1,2.75
2,"5/1/2023, 9:24:54 AM","5/1/2023, 9:31:51 AM",N,1,95,95,1,0.77,7.9,0,0.5,0,0,-,1,9.4,2,1,0
1,"5/1/2023, 9:15:24 AM","5/1/2023, 9:29:17 AM",N,1,41,263,1,2.4,14.9,2.75,1.5,3.8,0,-,1,22.95,1,1,2.75
1,"5/1/2023, 9:37:18 AM","5/1/2023, 9:52:31 AM",N,1,75,41,1,2.3,15.6,0,1.5,0,0,-,1,17.1,2,1,0
2,"5/1/2023, 9:21:42 AM","5/1/2023, 9:39:26 AM",N,1,7,260,1,2.26,17,0,0.5,0,0,-,0.3,17.8,2,1,0
2,"5/1/2023, 9:38:06 AM","5/1/2023, 9:42:45 AM",N,1,166,166,1,0.44,5.8,0,0.5,0,0,-,1,7.3,2,1,0
2,"5/1/2023, 9:47:51 AM","5/1/2023, 10:02:37 AM",N,1,166,42,1,2.14,14.2,0,0.5,0,0,-,1,15.7,1,1,0
2,"5/1/2023, 9:27:39 AM","5/1/2023, 9:44:24 AM",N,1,243,31,1,6.63,28.2,0,0.5,5,0,-,1,34.7,1,1,0
1,"5/1/2023, 9:41:28 AM","5/1/2023, 9:57:01 AM",N,1,74,262,1,2.5,16.3,2.75,1.5,3.08,0,-,1,23.63,1,1,2.75
2,"5/1/2023, 9:07:47 AM","5/1/2023, 9:14:33 AM",N,1,75,75,1,1.29,8.6,0,0.5,2.52,0,-,1,12.62,1,1,0
2,"5/1/2023, 9:49:14 AM","5/1/2023, 10:04:17 AM",N,1,75,237,1,2.23,14.9,0,0.5,3.5,0,-,1,22.65,1,1,2.75
2,"5/1/2023, 4:29:23 AM","5/1/2023, 4:54:35 AM",N,1,74,237,1,3.17,23.3,0,0.5,5.51,0,-,1,33.06,1,1,2.75
2,"5/1/2023, 9:02:24 AM","5/1/2023, 9:11:10 AM",N,1,43,74,1,0.92,9.3,0,0.5,0,0,-,1,10.8,2,1,0
2,"5/1/2023, 9:29:56 AM","5/1/2023, 9:36:48 AM",N,1,75,74,1,1.07,8.6,0,0.5,0,0,-,1,10.1,2,1,0
2,"5/1/2023, 9:42:28 AM","5/1/2023, 9:54:15 AM",N,1,74,75,1,1.08,10.7,0,0.5,0,0,-,1,12.2,1,1,0
2,"5/1/2023, 9:50:13 AM","5/1/2023, 10:17:29 AM",N,1,196,92,1,5.03,29.6,0,0.5,0,0,-,1,31.1,2,1,0
2,"5/1/2023, 9:41:53 AM","5/1/2023, 9:46:44 AM",N,1,244,244,1,1.21,7.9,0,0.5,0,0,-,1,9.4,2,1,0
2,"5/1/2023, 9:16:16 AM","5/1/2023, 9:26:23 AM",N,1,41,116,1,2.24,12.8,0,0.5,0,0,-,1,14.3,1,1,0
2,"5/1/2023, 9:52:59 AM","5/1/2023, 9:59:13 AM",N,1,41,74,1,0.83,7.9,0,0.5,0,0,-,1,9.4,2,1,0
2,"5/1/2023, 9:06:20 AM","5/1/2023, 9:09:27 AM",N,1,95,95,3,0,5.1,0,0.5,0,0,-,1,6.6,2,1,0
1,"5/1/2023, 9:51:58 AM","5/1/2023, 9:53:14 AM",N,1,65,25,1,0.2,3.7,0,1.5,0,0,-,1,5.2,2,1,0
2,"5/1/2023, 9:54:57 AM","5/1/2023, 10:12:15 AM",N,1,43,48,1,2.97,18.4,0,0.5,4.53,0,-,1,27.18,1,1,2.75
2,"5/1/2023, 9:23:42 AM","5/1/2023, 10:05:22 AM",N,1,97,26,1,5.5,36.6,0,0.5,2,0,-,1,40.1,1,1,0
2,"5/1/2023, 9:12:25 AM","5/1/2023, 9:57:16 AM",N,1,33,132,1,27.32,100.3,0,0.5,0,0,-,1,101.8,2,1,0
1,"5/1/2023, 9:08:35 AM","5/1/2023, 9:26:55 AM",N,1,92,121,1,2.9,17.7,0,1.5,4.75,0,-,1,23.95,1,1,0
1,"5/1/2023, 9:25:19 AM","5/1/2023, 10:02:59 AM",N,1,166,170,1,5.4,34.5,2.75,1.5,7.75,0,-,1,46.5,1,1,2.75
2,"5/1/2023, 9:13:03 AM","5/1/2023, 9:25:55 AM",N,1,65,189,1,1.04,12.8,0,0.5,3.58,0,-,1,17.88,1,1,0
2,"5/1/2023, 9:46:36 AM","5/1/2023, 9:57:12 AM",N,1,97,66,1,1.35,11.4,0,0.5,0,0,-,1,12.9,2,1,0
2,"5/1/2023, 9:31:30 AM","5/1/2023, 9:39:33 AM",N,1,74,75,1,1.46,10,0,0.5,2,0,-,1,13.5,1,1,0
1,"5/1/2023, 9:58:42 AM","5/1/2023, 10:34:11 AM",N,1,97,165,1,0,23.5,0,1.5,0,0,-,1,25,1,1,0
2,"5/1/2023, 9:29:45 AM","5/1/2023, 9:47:43 AM",N,1,166,48,1,5.09,25.4,0,0.5,8.9,0,-,1,38.55,1,1,2.75
2,"5/1/2023, 9:31:41 AM","5/1/2023, 9:36:30 AM",N,1,42,74,1,0.6,6.5,0,0.5,0.8,0,-,1,8.8,1,1,0
2,"5/1/2023, 9:48:30 AM","5/1/2023, 10:01:18 AM",N,1,75,151,1,1.58,13.5,0,0.5,1,0,-,1,16,1,1,0
2,"5/1/2023, 8:55:54 AM","5/1/2023, 9:17:21 AM",N,1,75,4,1,6.78,30.3,0,0.5,0,0,-,1,34.55,2,1,2.75
2,"5/1/2023, 9:28:16 AM","5/1/2023, 9:37:02 AM",N,1,74,166,1,1.83,10.7,0,0.5,2.44,0,-,1,14.64,1,1,0
2,"5/1/2023, 9:41:40 AM","5/1/2023, 9:45:24 AM",N,1,24,238,1,0.67,5.8,0,0.5,4,0,-,1,11.3,1,1,0
2,"5/1/2023, 9:31:59 AM","5/1/2023, 9:38:23 AM",N,1,74,41,1,1.15,7.9,0,0.5,0,0,-,1,9.4,2,1,0
2,"5/1/2023, 9:40:08 AM","5/1/2023, 9:44:36 AM",N,1,41,74,1,0.92,7.2,0,0.5,1,0,-,1,9.7,1,1,0
2,"5/1/2023, 9:25:27 AM","5/1/2023, 9:33:22 AM",N,1,41,151,1,1.35,10,0,0.5,1,0,-,1,12.5,1,1,0
2,"5/1/2023, 9:03:21 AM","5/1/2023, 9:10:28 AM",N,1,75,151,1,1.18,9.3,0,0.5,2.16,0,-,1,12.96,1,1,0
2,"5/1/2023, 9:22:44 AM","5/1/2023, 9:43:33 AM",N,1,43,143,1,3.08,21.2,0,0.5,1,0,-,1,26.45,1,1,2.75
2,"5/1/2023, 9:04:44 AM","5/1/2023, 9:29:23 AM",N,1,75,87,1,8.1,35.9,0,0.5,12.04,0,-,1,52.19,1,1,2.75
2,"5/1/2023, 9:22:05 AM","5/1/2023, 9:34:31 AM",N,1,82,226,1,2.17,13.5,0,0.5,0,0,-,1,15,2,1,0
2,"5/1/2023, 9:06:03 AM","5/1/2023, 9:21:22 AM",N,1,116,75,1,4.09,19.8,0,0.5,4.26,0,-,1,25.56,1,1,0
2,"5/1/2023, 9:44:37 AM","5/1/2023, 9:53:33 AM",N,1,236,74,6,1.21,10,0,0.5,2.88,0,-,1,14.38,1,1,0
2,"5/1/2023, 9:22:00 AM","5/1/2023, 9:33:12 AM",N,1,226,82,1,1.46,11.4,0,0.5,0,0,-,1,12.9,2,1,0
2,"5/1/2023, 9:03:38 AM","5/1/2023, 9:22:24 AM",N,1,129,256,1,0,15.6,0,0.5,0,0,-,1,17.1,2,1,0
2,"5/1/2023, 9:01:12 AM","5/1/2023, 9:14:21 AM",N,1,74,42,1,1.93,13.5,0,0.5,0,0,-,1,15,2,1,0
2,"5/1/2023, 9:43:54 AM","5/1/2023, 9:47:41 AM",N,1,33,52,1,0.51,5.8,0,0.5,0,0,-,1,7.3,1,1,0
2,"5/1/2023, 9:19:10 AM","5/1/2023, 9:20:02 AM",N,1,92,92,1,0.17,3.7,0,0.5,0,0,-,1,5.2,2,1,0
