VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge
2,2023-05-01 06:25:48,2023-05-01 06:30:57,N,1,24,238,1,0.98,7.2,0.0,0.5,0.0,0.0,-,1.0,8.7,2,1,0.0
2,2023-05-01 06:39:41,2023-05-01 06:50:44,N,1,166,42,1,2.01,13.5,0.0,0.5,3.0,0.0,-,1.0,18.0,1,1,0.0
2,2023-05-01 06:57:11,2023-05-01 07:09:08,N,1,7,226,1,1.8,12.8,0.0,0.5,2.86,0.0,-,1.0,17.16,1,1,0.0
2,2023-05-01 06:28:53,2023-05-01 07:03:53,N,1,130,160,1,6.39,35.2,0.0,0.5,0.0,0.0,-,1.0,36.7,2,1,0.0
1,2023-05-01 06:28:19,2023-05-01 06:39:29,N,1,243,244,1,1.8,12.1,0.0,1.5,0.0,0.0,-,1.0,13.6,2,1,0.0
1,2023-05-01 06:47:41,2023-05-01 06:56:32,N,1,244,42,1,1.6,10.7,0.0,1.5,0.0,0.0,-,1.0,12.2,2,1,0.0
2,2023-05-01 06:08:10,2023-05-01 06:35:19,N,1,95,7,1,8.64,39.4,0.0,0.5,0.0,0.0,-,1.0,40.9,2,1,0.0
2,2023-05-01 06:55:55,2023-05-01 07:05:41,N,1,74,236,1,1.7,11.4,0.0,0.5,4.7,0.0,-,1.0,20.35,1,1,2.75
2,2023-05-01 06:46:00,2023-05-01 06:56:37,N,1,130,130,1,1.69,12.1,0.0,0.5,0.0,0.0,-,1.0,13.6,2,1,0.0
2,2023-05-01 06:03:25,2023-05-01 06:18:10,N,1,75,140,1,1.97,14.2,0.0,0.5,0.0,0.0,-,1.0,18.45,2,1,2.75
2,2023-05-01 07:02:03,2023-05-01 07:22:04,N,1,130,205,1,3.12,19.8,0.0,0.5,0.0,0.0,-,1.0,21.3,2,1,0.0
2,2023-05-01 06:01:28,2023-05-01 06:08:33,N,1,41,166,1,0.74,7.9,0.0,0.5,0.0,0.0,-,1.0,9.4,1,1,0.0
2,2023-05-01 06:16:42,2023-05-01 06:36:27,N,1,75,163,1,2.61,19.1,0.0,0.5,4.67,0.0,-,1.0,28.02,1,1,2.75
1,2023-05-01 06:41:09,2023-05-01 06:44:17,N,1,247,42,1,0.7,5.8,0.0,1.5,5.0,0.0,-,1.0,12.3,1,1,0.0
2,2023-05-01 06:59:17,2023-05-01 07:02:18,N,1,75,74,1,0.6,5.8,0.0,0.5,0.0,0.0,-,1.0,7.3,2,1,0.0
1,2023-05-01 07:52:19,2023-05-01 07:58:05,N,1,7,145,1,1.0,7.9,0.0,1.5,0.0,0.0,-,1.0,9.4,2,1,0.0
2,2023-05-01 07:43:43,2023-05-01 07:48:03,N,1,7,223,1,0.61,6.5,0.0,0.5,0.0,0.0,-,1.0,8.0,2,1,0.0
2,2023-05-01 07:13:03,2023-05-01 07:21:23,N,1,75,75,1,0.48,8.6,0.0,0.5,2.0,0.0,-,0.3,11.4,1,1,0.0
2,2023-05-01 07:46:50,2023-05-01 07:51:08,N,1,75,74,1,0.54,6.5,0.0,0.5,0.0,0.0,-,0.3,7.3,2,1,0.0
2,2023-05-01 07:46:41,2023-05-01 07:56:19,N,1,74,24,1,1.81,11.4,0.0,0.5,2.58,0.0,-,1.0,15.48,1,1,0.0
2,2023-05-01 07:17:20,2023-05-01 07:45:01,N,1,130,138,1,7.68,38.7,5.0,0.5,11.3,0.0,-,1.0,56.5,1,1,0.0
2,2023-05-01 07:56:21,2023-05-01 08:05:08,N,1,116,42,1,1.3,10.7,0.0,0.5,0.0,0.0,-,1.0,12.2,2,1,0.0
2,2023-05-01 07:09:47,2023-05-01 07:42:18,N,1,97,37,1,3.47,27.5,0.0,0.5,5.8,0.0,-,1.0,34.8,1,1,0.0
2,2023-05-01 08:02:55,2023-05-01 08:20:30,N,1,259,174,1,3.44,19.8,0.0,0.5,4.26,0.0,-,1.0,25.56,1,1,0.0
1,2023-05-01 07:36:25,2023-05-01 07:54:50,N,1,33,181,1,2.8,18.4,0.0,1.5,4.95,0.0,-,1.0,24.85,1,1,0.0
1,2023-05-01 07:32:23,2023-05-01 07:52:59,N,1,74,262,1,2.8,17.7,2.75,1.5,4.35,0.0,-,1.0,26.3,1,1,2.75
2,2023-05-01 07:20:36,2023-05-01 07:25:51,N,1,41,166,1,1.01,7.9,0.0,0.5,1.88,0.0,-,1.0,11.28,1,1,0.0
2,2023-05-01 07:36:03,2023-05-01 07:49:04,N,1,166,43,1,2.25,14.9,0.0,0.5,1.0,0.0,-,1.0,20.15,1,1,2.75
2,2023-05-01 07:42:45,2023-05-01 07:54:24,N,1,61,188,1,1.95,12.8,0.0,0.5,1.43,0.0,-,1.0,15.73,1,1,0.0
2,2023-05-01 07:19:20,2023-05-01 07:30:09,N,1,95,197,2,1.95,12.1,0.0,0.5,0.0,0.0,-,1.0,13.6,2,1,0.0
2,2023-05-01 07:02:10,2023-05-01 07:08:19,N,1,25,25,1,0.9,7.2,0.0,0.5,0.0,0.0,-,1.0,8.7,2,1,0.0
2,2023-05-01 07:23:20,2023-05-01 07:27:44,N,1,43,236,1,0.62,5.8,0.0,0.5,2.0,0.0,-,0.3,11.35,1,1,2.75
2,2023-05-01 07:45:34,2023-05-01 08:06:41,N,1,116,244,1,3.23,21.9,0.0,0.5,0.0,0.0,-,1.0,23.4,2,1,0.0
2,2023-05-01 07:08:50,2023-05-01 07:26:01,N,1,116,236,3,4.41,21.2,0.0,0.5,0.0,0.0,-,0.3,24.75,2,1,2.75
2,2023-05-01 07:57:47,2023-05-01 08:18:12,N,1,145,256,1,3.1,20.5,0.0,0.5,0.0,0.0,-,1.0,22.0,2,1,0.0
1,2023-05-01 07:38:46,2023-05-01 07:48:31,N,1,74,152,1,1.4,10.0,0.0,1.5,1.0,0.0,-,1.0,12.5,1,1,0.0
2,2023-05-01 07:11:57,2023-05-01 07:24:48,N,1,166,75,5,1.7,13.5,0.0,0.5,0.0,0.0,-,1.0,15.0,2,1,0.0
2,2023-05-01 07:32:57,2023-05-01 08:00:07,N,1,43,161,5,2.9,24.0,0.0,0.5,5.0,0.0,-,1.0,33.25,1,1,2.75
2,2023-05-01 07:30:02,2023-05-01 07:34:12,N,1,43,75,1,0.4,5.8,0.0,0.5,0.0,0.0,-,1.0,7.3,2,1,0.0
2,2023-05-01 07:16:19,2023-05-01 07:28:04,N,1,95,138,1,5.05,21.9,5.0,0.5,0.0,0.0,-,1.0,28.4,2,1,0.0
2,2023-05-01 07:42:18,2023-05-01 07:54:17,N,1,97,181,2,2.1,13.5,0.0,0.5,0.0,0.0,-,1.0,15.0,2,1,0.0
2,2023-05-01 07:53:41,2023-05-01 08:18:02,N,1,75,232,1,7.01,33.8,0.0,0.5,0.0,0.0,-,1.0,38.05,2,1,2.75
2,2023-05-01 07:29:58,2023-05-01 07:56:11,N,1,41,230,2,3.79,25.4,0.0,0.5,2.0,0.0,-,1.0,31.65,1,1,2.75
2,2023-05-01 07:14:43,2023-05-01 07:33:03,N,1,74,236,1,2.43,18.4,0.0,0.5,4.53,0.0,-,1.0,27.18,1,1,2.75
2,2023-05-01 07:46:40,2023-05-01 08:00:42,N,1,75,116,1,2.86,16.3,0.0,0.5,0.0,0.0,-,1.0,17.8,2,1,0.0
2,2023-05-01 07:50:23,2023-05-01 08:04:59,N,1,82,160,1,2.64,15.6,0.0,0.5,3.0,0.0,-,1.0,20.1,1,1,0.0
2,2023-05-01 07:03:31,2023-05-01 07:15:08,N,1,244,200,1,5.3,23.3,0.0,0.5,5.56,3.0,-,1.0,33.36,1,1,0.0
2,2023-05-01 07:36:22,2023-05-01 07:51:27,N,1,41,236,1,1.89,14.9,0.0,0.5,0.0,0.0,-,1.0,19.15,2,1,2.75
2,2023-05-01 07:32:31,2023-05-01 07:51:36,N,1,74,244,1,3.04,19.1,0.0,0.5,5.15,0.0,-,1.0,25.75,1,1,0.0
2,2023-05-01 07:22:56,2023-05-01 08:05:21,N,1,43,186,1,4.58,34.5,0.0,0.5,0.0,0.0,-,1.0,38.75,2,1,2.75
1,2023-05-01 07:38:06,2023-05-01 07:54:20,N,1,75,152,1,2.6,14.9,0.0,1.5,4.9,0.0,-,1.0,21.3,1,1,0.0
